#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ndufa7	Ndufs5	10090.ENSMUSP00000039692	10090.ENSMUSP00000101813	0	0.906	0.720	0	0.972
Ndufa7	Ndufb1-ps	10090.ENSMUSP00000039692	10090.ENSMUSP00000159138	0	0.869	0.800	0	0.972
Ndufa7	mt-Nd3	10090.ENSMUSP00000039692	10090.ENSMUSP00000080998	0	0.823	0.900	0	0.981
Ndufa7	mt-Nd6	10090.ENSMUSP00000039692	10090.ENSMUSP00000081002	0	0.823	0.900	0	0.981
Ndufa7	mt-Nd5	10090.ENSMUSP00000039692	10090.ENSMUSP00000081001	0	0.852	0.900	0	0.984
Ndufa7	mt-Nd4	10090.ENSMUSP00000039692	10090.ENSMUSP00000081000	0	0.854	0.900	0	0.984
Ndufa7	Ndufb2	10090.ENSMUSP00000039692	10090.ENSMUSP00000118918	0	0.817	0.900	0.283	0.985
Ndufa7	mt-Nd2	10090.ENSMUSP00000039692	10090.ENSMUSP00000080992	0	0.870	0.900	0	0.986
Ndufa7	Ndufv3	10090.ENSMUSP00000039692	10090.ENSMUSP00000049000	0	0.888	0.900	0.075	0.988
Ndufa7	Ndufs7	10090.ENSMUSP00000039692	10090.ENSMUSP00000101003	0	0.885	0.900	0.143	0.989
Ndufa7	mt-Nd1	10090.ENSMUSP00000039692	10090.ENSMUSP00000080991	0	0.906	0.900	0	0.990
Ndufa7	Ndufb6	10090.ENSMUSP00000039692	10090.ENSMUSP00000092746	0	0.890	0.900	0.212	0.990
Ndufa7	Ndufa8	10090.ENSMUSP00000039692	10090.ENSMUSP00000065352	0	0.906	0.900	0.203	0.991
Ndufa7	Ndufb11	10090.ENSMUSP00000039692	10090.ENSMUSP00000112320	0	0.856	0.900	0.543	0.992
Ndufa7	Ndufb10	10090.ENSMUSP00000039692	10090.ENSMUSP00000043543	0	0.905	0.900	0.263	0.992
Ndufa7	Ndufv1	10090.ENSMUSP00000039692	10090.ENSMUSP00000042967	0	0.950	0.900	0.198	0.995
Ndufa7	Ndufs8	10090.ENSMUSP00000039692	10090.ENSMUSP00000158541	0	0.936	0.900	0.411	0.995
Ndufa8	Uqcr11	10090.ENSMUSP00000065352	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufa8	Uqcrb	10090.ENSMUSP00000065352	10090.ENSMUSP00000021993	0	0.607	0	0	0.607
Ndufa8	Ndufs6	10090.ENSMUSP00000065352	10090.ENSMUSP00000022097	0	0.945	0.900	0.378	0.996
Ndufa8	Ndufs4	10090.ENSMUSP00000065352	10090.ENSMUSP00000022286	0	0.944	0.900	0	0.994
Ndufa8	Ndufb9	10090.ENSMUSP00000065352	10090.ENSMUSP00000022980	0	0.937	0.900	0	0.993
Ndufa8	Ndufb4	10090.ENSMUSP00000065352	10090.ENSMUSP00000023514	0	0.908	0.900	0.267	0.992
Ndufa8	Ndufb8	10090.ENSMUSP00000065352	10090.ENSMUSP00000026222	0	0.886	0.900	0.462	0.993
Ndufa8	Ndufc2	10090.ENSMUSP00000065352	10090.ENSMUSP00000032882	0	0.958	0.900	0.127	0.996
Ndufa8	Ndufab1	10090.ENSMUSP00000065352	10090.ENSMUSP00000033157	0	0.967	0.900	0.130	0.996
Ndufa8	Ndufb7	10090.ENSMUSP00000065352	10090.ENSMUSP00000037341	0	0.945	0.900	0.261	0.995
Ndufa8	Ndufc1	10090.ENSMUSP00000065352	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufa8	Ndufv1	10090.ENSMUSP00000065352	10090.ENSMUSP00000042967	0	0.945	0.900	0.124	0.994
Ndufa8	Ndufb10	10090.ENSMUSP00000065352	10090.ENSMUSP00000043543	0	0.945	0.900	0.272	0.995
Ndufa8	Ndufv3	10090.ENSMUSP00000065352	10090.ENSMUSP00000049000	0	0.903	0.900	0	0.990
Ndufa8	Uqcrq	10090.ENSMUSP00000065352	10090.ENSMUSP00000053145	0	0.540	0	0	0.540
Ndufa8	Uqcr10	10090.ENSMUSP00000065352	10090.ENSMUSP00000054856	0	0.598	0	0	0.598
Ndufa8	mt-Co1	10090.ENSMUSP00000065352	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufa8	mt-Co3	10090.ENSMUSP00000065352	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufa8	mt-Cytb	10090.ENSMUSP00000065352	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufa8	Ndufb2	10090.ENSMUSP00000065352	10090.ENSMUSP00000118918	0	0.800	0.900	0	0.979
Ndufa8	Ndufb11	10090.ENSMUSP00000065352	10090.ENSMUSP00000112320	0	0.834	0.900	0	0.982
Ndufa8	Ndufs5	10090.ENSMUSP00000065352	10090.ENSMUSP00000101813	0	0.953	0.720	0.207	0.988
Ndufa8	Ndufb1-ps	10090.ENSMUSP00000065352	10090.ENSMUSP00000159138	0	0.949	0.800	0	0.989
Ndufa8	mt-Nd6	10090.ENSMUSP00000065352	10090.ENSMUSP00000081002	0	0.843	0.900	0.415	0.990
Ndufa8	Ndufb6	10090.ENSMUSP00000065352	10090.ENSMUSP00000092746	0	0.907	0.900	0.122	0.991
Ndufa8	mt-Nd5	10090.ENSMUSP00000065352	10090.ENSMUSP00000081001	0	0.937	0.900	0	0.993
Ndufa8	Ndufs7	10090.ENSMUSP00000065352	10090.ENSMUSP00000101003	0	0.945	0.900	0	0.994
Ndufa8	mt-Nd1	10090.ENSMUSP00000065352	10090.ENSMUSP00000080991	0	0.959	0.900	0	0.995
Ndufa8	mt-Nd3	10090.ENSMUSP00000065352	10090.ENSMUSP00000080998	0	0.937	0.900	0.398	0.995
Ndufa8	mt-Nd4	10090.ENSMUSP00000065352	10090.ENSMUSP00000081000	0	0.959	0.900	0	0.995
Ndufa8	Ndufs8	10090.ENSMUSP00000065352	10090.ENSMUSP00000158541	0	0.937	0.900	0.333	0.995
Ndufa8	mt-Nd2	10090.ENSMUSP00000065352	10090.ENSMUSP00000080992	0	0.959	0.900	0	0.995
Ndufab1	Uqcr11	10090.ENSMUSP00000033157	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufab1	Uqcrb	10090.ENSMUSP00000033157	10090.ENSMUSP00000021993	0	0.404	0	0	0.404
Ndufab1	Ndufs6	10090.ENSMUSP00000033157	10090.ENSMUSP00000022097	0	0.967	0.900	0	0.996
Ndufab1	Ndufs4	10090.ENSMUSP00000033157	10090.ENSMUSP00000022286	0	0.967	0.900	0	0.996
Ndufab1	Ndufb9	10090.ENSMUSP00000033157	10090.ENSMUSP00000022980	0	0.983	0.900	0.569	0.999
Ndufab1	Ndufb4	10090.ENSMUSP00000033157	10090.ENSMUSP00000023514	0	0.963	0.900	0	0.996
Ndufab1	Ndufb8	10090.ENSMUSP00000033157	10090.ENSMUSP00000026222	0	0.981	0.900	0.483	0.998
Ndufab1	Ndufc2	10090.ENSMUSP00000033157	10090.ENSMUSP00000032882	0	0.963	0.900	0	0.996
Ndufab1	mt-Co1	10090.ENSMUSP00000033157	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufab1	mt-Co3	10090.ENSMUSP00000033157	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufab1	mt-Cytb	10090.ENSMUSP00000033157	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufab1	Uqcrq	10090.ENSMUSP00000033157	10090.ENSMUSP00000053145	0	0.487	0	0	0.487
Ndufab1	Uqcr10	10090.ENSMUSP00000033157	10090.ENSMUSP00000054856	0	0.487	0	0	0.487
Ndufab1	Ndufs5	10090.ENSMUSP00000033157	10090.ENSMUSP00000101813	0	0.963	0.720	0	0.989
Ndufab1	Ndufb1-ps	10090.ENSMUSP00000033157	10090.ENSMUSP00000159138	0	0.960	0.800	0	0.991
Ndufab1	Ndufc1	10090.ENSMUSP00000033157	10090.ENSMUSP00000038463	0	0.944	0.900	0	0.994
Ndufab1	Ndufv3	10090.ENSMUSP00000033157	10090.ENSMUSP00000049000	0	0.961	0.900	0	0.995
Ndufab1	Ndufb11	10090.ENSMUSP00000033157	10090.ENSMUSP00000112320	0	0.955	0.900	0	0.995
Ndufab1	mt-Nd6	10090.ENSMUSP00000033157	10090.ENSMUSP00000081002	0	0.956	0.900	0	0.995
Ndufab1	mt-Nd2	10090.ENSMUSP00000033157	10090.ENSMUSP00000080992	0	0.965	0.900	0	0.996
Ndufab1	mt-Nd4	10090.ENSMUSP00000033157	10090.ENSMUSP00000081000	0	0.967	0.900	0	0.996
Ndufab1	Ndufs7	10090.ENSMUSP00000033157	10090.ENSMUSP00000101003	0	0.965	0.900	0	0.996
Ndufab1	Ndufs8	10090.ENSMUSP00000033157	10090.ENSMUSP00000158541	0	0.967	0.900	0	0.996
Ndufab1	Ndufv1	10090.ENSMUSP00000033157	10090.ENSMUSP00000042967	0	0.967	0.900	0	0.996
Ndufab1	mt-Nd3	10090.ENSMUSP00000033157	10090.ENSMUSP00000080998	0	0.967	0.900	0	0.996
Ndufab1	mt-Nd1	10090.ENSMUSP00000033157	10090.ENSMUSP00000080991	0	0.967	0.900	0	0.996
Ndufab1	Ndufb10	10090.ENSMUSP00000033157	10090.ENSMUSP00000043543	0	0.967	0.900	0.187	0.997
Ndufab1	Ndufb2	10090.ENSMUSP00000033157	10090.ENSMUSP00000118918	0	0.972	0.900	0.543	0.998
Ndufab1	mt-Nd5	10090.ENSMUSP00000033157	10090.ENSMUSP00000081001	0	0.982	0.900	0	0.998
Ndufab1	Ndufb7	10090.ENSMUSP00000033157	10090.ENSMUSP00000037341	0	0.967	0.900	0.529	0.998
Ndufab1	Ndufb6	10090.ENSMUSP00000033157	10090.ENSMUSP00000092746	0	0.982	0.900	0.226	0.998
Ndufb1-ps	Uqcr11	10090.ENSMUSP00000159138	10090.ENSMUSP00000020372	0	0.404	0	0.300	0.564
Ndufb1-ps	Ndufs6	10090.ENSMUSP00000159138	10090.ENSMUSP00000022097	0	0.869	0.720	0.131	0.965
Ndufb1-ps	Ndufs4	10090.ENSMUSP00000159138	10090.ENSMUSP00000022286	0	0.843	0.720	0	0.954
Ndufb1-ps	Ndufb9	10090.ENSMUSP00000159138	10090.ENSMUSP00000022980	0	0.851	0.800	0.065	0.969
Ndufb1-ps	Ndufb4	10090.ENSMUSP00000159138	10090.ENSMUSP00000023514	0	0.843	0.800	0.645	0.987
Ndufb1-ps	Ndufb8	10090.ENSMUSP00000159138	10090.ENSMUSP00000026222	0	0.834	0.800	0	0.965
Ndufb1-ps	Ndufc2	10090.ENSMUSP00000159138	10090.ENSMUSP00000032882	0	0.944	0.800	0	0.988
Ndufb1-ps	Ndufb7	10090.ENSMUSP00000159138	10090.ENSMUSP00000037341	0	0.876	0.800	0	0.974
Ndufb1-ps	Ndufc1	10090.ENSMUSP00000159138	10090.ENSMUSP00000038463	0	0.803	0.800	0	0.959
Ndufb1-ps	Ndufv1	10090.ENSMUSP00000159138	10090.ENSMUSP00000042967	0	0.843	0.720	0	0.954
Ndufb1-ps	Ndufb10	10090.ENSMUSP00000159138	10090.ENSMUSP00000043543	0	0.933	0.800	0.774	0.996
Ndufb1-ps	Ndufv3	10090.ENSMUSP00000159138	10090.ENSMUSP00000049000	0	0.871	0.720	0	0.962
Ndufb1-ps	Uqcrq	10090.ENSMUSP00000159138	10090.ENSMUSP00000053145	0	0.487	0	0	0.487
Ndufb1-ps	Uqcr10	10090.ENSMUSP00000159138	10090.ENSMUSP00000054856	0	0.487	0	0.077	0.506
Ndufb1-ps	mt-Nd1	10090.ENSMUSP00000159138	10090.ENSMUSP00000080991	0	0.823	0.720	0	0.948
Ndufb1-ps	mt-Nd2	10090.ENSMUSP00000159138	10090.ENSMUSP00000080992	0	0.876	0.720	0	0.964
Ndufb1-ps	mt-Co1	10090.ENSMUSP00000159138	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufb1-ps	mt-Co3	10090.ENSMUSP00000159138	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufb1-ps	mt-Nd3	10090.ENSMUSP00000159138	10090.ENSMUSP00000080998	0	0.843	0.720	0	0.954
Ndufb1-ps	mt-Nd4	10090.ENSMUSP00000159138	10090.ENSMUSP00000081000	0	0.930	0.720	0.491	0.989
Ndufb1-ps	mt-Nd5	10090.ENSMUSP00000159138	10090.ENSMUSP00000081001	0	0.852	0.720	0	0.957
Ndufb1-ps	mt-Nd6	10090.ENSMUSP00000159138	10090.ENSMUSP00000081002	0	0.843	0.720	0.092	0.956
Ndufb1-ps	mt-Cytb	10090.ENSMUSP00000159138	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufb1-ps	Ndufb6	10090.ENSMUSP00000159138	10090.ENSMUSP00000092746	0	0.843	0.720	0.670	0.984
Ndufb1-ps	Ndufs7	10090.ENSMUSP00000159138	10090.ENSMUSP00000101003	0	0.843	0.720	0.070	0.955
Ndufb1-ps	Ndufs5	10090.ENSMUSP00000159138	10090.ENSMUSP00000101813	0	0.871	0.720	0	0.962
Ndufb1-ps	Ndufb11	10090.ENSMUSP00000159138	10090.ENSMUSP00000112320	0	0.923	0.800	0.750	0.995
Ndufb1-ps	Ndufb2	10090.ENSMUSP00000159138	10090.ENSMUSP00000118918	0	0.800	0.800	0	0.958
Ndufb1-ps	Ndufs8	10090.ENSMUSP00000159138	10090.ENSMUSP00000158541	0	0.843	0.720	0	0.954
Ndufb10	Uqcr11	10090.ENSMUSP00000043543	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufb10	Uqcrb	10090.ENSMUSP00000043543	10090.ENSMUSP00000021993	0	0.596	0	0	0.596
Ndufb10	Ndufs6	10090.ENSMUSP00000043543	10090.ENSMUSP00000022097	0	0.945	0.900	0.248	0.995
Ndufb10	Ndufs4	10090.ENSMUSP00000043543	10090.ENSMUSP00000022286	0	0.945	0.900	0.233	0.995
Ndufb10	Ndufb9	10090.ENSMUSP00000043543	10090.ENSMUSP00000022980	0	0.937	0.900	0.715	0.998
Ndufb10	Ndufb4	10090.ENSMUSP00000043543	10090.ENSMUSP00000023514	0	0.952	0.900	0.733	0.998
Ndufb10	Ndufb8	10090.ENSMUSP00000043543	10090.ENSMUSP00000026222	0	0.941	0.900	0	0.993
Ndufb10	Ndufc2	10090.ENSMUSP00000043543	10090.ENSMUSP00000032882	0	0.949	0.900	0.165	0.995
Ndufb10	Ndufb7	10090.ENSMUSP00000043543	10090.ENSMUSP00000037341	0	0.970	0.900	0.314	0.997
Ndufb10	Ndufc1	10090.ENSMUSP00000043543	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufb10	Ndufv1	10090.ENSMUSP00000043543	10090.ENSMUSP00000042967	0	0.945	0.900	0	0.994
Ndufb10	mt-Co1	10090.ENSMUSP00000043543	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufb10	mt-Co3	10090.ENSMUSP00000043543	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufb10	mt-Cytb	10090.ENSMUSP00000043543	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufb10	Uqcrq	10090.ENSMUSP00000043543	10090.ENSMUSP00000053145	0	0.539	0	0	0.539
Ndufb10	Uqcr10	10090.ENSMUSP00000043543	10090.ENSMUSP00000054856	0	0.700	0	0	0.700
Ndufb10	Ndufs5	10090.ENSMUSP00000043543	10090.ENSMUSP00000101813	0	0.926	0.720	0.087	0.979
Ndufb10	Ndufb2	10090.ENSMUSP00000043543	10090.ENSMUSP00000118918	0	0.800	0.900	0.143	0.981
Ndufb10	mt-Nd6	10090.ENSMUSP00000043543	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufb10	mt-Nd2	10090.ENSMUSP00000043543	10090.ENSMUSP00000080992	0	0.885	0.900	0	0.988
Ndufb10	Ndufv3	10090.ENSMUSP00000043543	10090.ENSMUSP00000049000	0	0.902	0.900	0	0.989
Ndufb10	Ndufs7	10090.ENSMUSP00000043543	10090.ENSMUSP00000101003	0	0.904	0.900	0.309	0.992
Ndufb10	mt-Nd1	10090.ENSMUSP00000043543	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufb10	mt-Nd3	10090.ENSMUSP00000043543	10090.ENSMUSP00000080998	0	0.937	0.900	0	0.993
Ndufb10	Ndufs8	10090.ENSMUSP00000043543	10090.ENSMUSP00000158541	0	0.937	0.900	0.093	0.993
Ndufb10	mt-Nd5	10090.ENSMUSP00000043543	10090.ENSMUSP00000081001	0	0.942	0.900	0	0.994
Ndufb10	mt-Nd4	10090.ENSMUSP00000043543	10090.ENSMUSP00000081000	0	0.959	0.900	0.276	0.996
Ndufb10	Ndufb6	10090.ENSMUSP00000043543	10090.ENSMUSP00000092746	0	0.953	0.900	0.605	0.998
Ndufb10	Ndufb11	10090.ENSMUSP00000043543	10090.ENSMUSP00000112320	0	0.935	0.900	0.779	0.998
Ndufb11	Ndufs6	10090.ENSMUSP00000112320	10090.ENSMUSP00000022097	0	0.851	0.900	0	0.984
Ndufb11	Ndufs4	10090.ENSMUSP00000112320	10090.ENSMUSP00000022286	0	0.865	0.900	0.077	0.986
Ndufb11	Ndufb9	10090.ENSMUSP00000112320	10090.ENSMUSP00000022980	0	0.936	0.900	0.370	0.995
Ndufb11	Ndufb4	10090.ENSMUSP00000112320	10090.ENSMUSP00000023514	0	0.923	0.900	0.706	0.997
Ndufb11	Ndufb8	10090.ENSMUSP00000112320	10090.ENSMUSP00000026222	0	0.843	0.900	0.462	0.990
Ndufb11	Ndufc2	10090.ENSMUSP00000112320	10090.ENSMUSP00000032882	0	0.935	0.900	0	0.993
Ndufb11	Ndufb7	10090.ENSMUSP00000112320	10090.ENSMUSP00000037341	0	0.868	0.900	0.160	0.987
Ndufb11	Ndufc1	10090.ENSMUSP00000112320	10090.ENSMUSP00000038463	0	0.801	0.900	0	0.979
Ndufb11	Ndufv1	10090.ENSMUSP00000112320	10090.ENSMUSP00000042967	0	0.868	0.900	0.138	0.987
Ndufb11	Ndufv3	10090.ENSMUSP00000112320	10090.ENSMUSP00000049000	0	0.865	0.900	0	0.985
Ndufb11	mt-Nd1	10090.ENSMUSP00000112320	10090.ENSMUSP00000080991	0	0.846	0.900	0	0.983
Ndufb11	mt-Nd2	10090.ENSMUSP00000112320	10090.ENSMUSP00000080992	0	0.864	0.900	0.048	0.985
Ndufb11	mt-Nd3	10090.ENSMUSP00000112320	10090.ENSMUSP00000080998	0	0.834	0.900	0	0.982
Ndufb11	mt-Nd4	10090.ENSMUSP00000112320	10090.ENSMUSP00000081000	0	0.934	0.900	0.587	0.997
Ndufb11	mt-Nd5	10090.ENSMUSP00000112320	10090.ENSMUSP00000081001	0	0.934	0.900	0	0.993
Ndufb11	mt-Nd6	10090.ENSMUSP00000112320	10090.ENSMUSP00000081002	0	0.834	0.900	0	0.982
Ndufb11	Ndufb6	10090.ENSMUSP00000112320	10090.ENSMUSP00000092746	0	0.874	0.900	0.697	0.995
Ndufb11	Ndufs7	10090.ENSMUSP00000112320	10090.ENSMUSP00000101003	0	0.859	0.900	0	0.985
Ndufb11	Ndufs5	10090.ENSMUSP00000112320	10090.ENSMUSP00000101813	0	0.873	0.720	0	0.963
Ndufb11	Ndufb2	10090.ENSMUSP00000112320	10090.ENSMUSP00000118918	0	0.800	0.900	0.294	0.984
Ndufb11	Ndufs8	10090.ENSMUSP00000112320	10090.ENSMUSP00000158541	0	0.870	0.900	0.045	0.986
Ndufb2	Ndufs6	10090.ENSMUSP00000118918	10090.ENSMUSP00000022097	0	0.800	0.900	0	0.979
Ndufb2	Ndufs4	10090.ENSMUSP00000118918	10090.ENSMUSP00000022286	0	0.800	0.900	0	0.979
Ndufb2	Ndufb9	10090.ENSMUSP00000118918	10090.ENSMUSP00000022980	0	0.800	0.900	0.738	0.994
Ndufb2	Ndufb4	10090.ENSMUSP00000118918	10090.ENSMUSP00000023514	0	0.800	0.900	0.433	0.987
Ndufb2	Ndufb8	10090.ENSMUSP00000118918	10090.ENSMUSP00000026222	0	0.900	0.900	0.616	0.995
Ndufb2	Ndufc2	10090.ENSMUSP00000118918	10090.ENSMUSP00000032882	0	0.800	0.900	0.192	0.982
Ndufb2	Ndufb7	10090.ENSMUSP00000118918	10090.ENSMUSP00000037341	0	0.900	0.900	0.618	0.995
Ndufb2	Ndufc1	10090.ENSMUSP00000118918	10090.ENSMUSP00000038463	0	0.800	0.900	0.057	0.979
Ndufb2	Ndufv1	10090.ENSMUSP00000118918	10090.ENSMUSP00000042967	0	0.800	0.900	0	0.979
Ndufb2	Ndufv3	10090.ENSMUSP00000118918	10090.ENSMUSP00000049000	0	0.816	0.900	0	0.980
Ndufb2	mt-Nd1	10090.ENSMUSP00000118918	10090.ENSMUSP00000080991	0	0.800	0.900	0	0.979
Ndufb2	mt-Nd2	10090.ENSMUSP00000118918	10090.ENSMUSP00000080992	0	0.800	0.900	0	0.979
Ndufb2	mt-Nd3	10090.ENSMUSP00000118918	10090.ENSMUSP00000080998	0	0.800	0.900	0	0.979
Ndufb2	mt-Nd4	10090.ENSMUSP00000118918	10090.ENSMUSP00000081000	0	0.800	0.900	0	0.979
Ndufb2	mt-Nd5	10090.ENSMUSP00000118918	10090.ENSMUSP00000081001	0	0.900	0.900	0	0.989
Ndufb2	mt-Nd6	10090.ENSMUSP00000118918	10090.ENSMUSP00000081002	0	0.800	0.900	0	0.979
Ndufb2	Ndufb6	10090.ENSMUSP00000118918	10090.ENSMUSP00000092746	0	0.800	0.900	0	0.979
Ndufb2	Ndufs7	10090.ENSMUSP00000118918	10090.ENSMUSP00000101003	0	0.800	0.900	0	0.979
Ndufb2	Ndufs5	10090.ENSMUSP00000118918	10090.ENSMUSP00000101813	0	0.800	0.720	0.099	0.945
Ndufb2	Ndufs8	10090.ENSMUSP00000118918	10090.ENSMUSP00000158541	0	0.800	0.900	0	0.979
Ndufb4	Uqcr11	10090.ENSMUSP00000023514	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufb4	Uqcrb	10090.ENSMUSP00000023514	10090.ENSMUSP00000021993	0	0.423	0	0.255	0.551
Ndufb4	Ndufs6	10090.ENSMUSP00000023514	10090.ENSMUSP00000022097	0	0.908	0.900	0.185	0.991
Ndufb4	Ndufs4	10090.ENSMUSP00000023514	10090.ENSMUSP00000022286	0	0.928	0.900	0.055	0.992
Ndufb4	Ndufb9	10090.ENSMUSP00000023514	10090.ENSMUSP00000022980	0	0.935	0.900	0.541	0.996
Ndufb4	mt-Co3	10090.ENSMUSP00000023514	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufb4	mt-Co1	10090.ENSMUSP00000023514	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufb4	mt-Cytb	10090.ENSMUSP00000023514	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufb4	Uqcr10	10090.ENSMUSP00000023514	10090.ENSMUSP00000054856	0	0.487	0	0	0.487
Ndufb4	Uqcrq	10090.ENSMUSP00000023514	10090.ENSMUSP00000053145	0	0.487	0	0.263	0.605
Ndufb4	Ndufc1	10090.ENSMUSP00000023514	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufb4	Ndufs5	10090.ENSMUSP00000023514	10090.ENSMUSP00000101813	0	0.928	0.720	0.085	0.980
Ndufb4	mt-Nd1	10090.ENSMUSP00000023514	10090.ENSMUSP00000080991	0	0.823	0.900	0	0.981
Ndufb4	mt-Nd3	10090.ENSMUSP00000023514	10090.ENSMUSP00000080998	0	0.843	0.900	0	0.983
Ndufb4	mt-Nd6	10090.ENSMUSP00000023514	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufb4	Ndufs8	10090.ENSMUSP00000023514	10090.ENSMUSP00000158541	0	0.858	0.900	0	0.985
Ndufb4	mt-Nd2	10090.ENSMUSP00000023514	10090.ENSMUSP00000080992	0	0.872	0.900	0	0.986
Ndufb4	Ndufs7	10090.ENSMUSP00000023514	10090.ENSMUSP00000101003	0	0.903	0.900	0	0.989
Ndufb4	Ndufb7	10090.ENSMUSP00000023514	10090.ENSMUSP00000037341	0	0.891	0.900	0.093	0.989
Ndufb4	Ndufv3	10090.ENSMUSP00000023514	10090.ENSMUSP00000049000	0	0.902	0.900	0	0.989
Ndufb4	Ndufb8	10090.ENSMUSP00000023514	10090.ENSMUSP00000026222	0	0.921	0.900	0	0.991
Ndufb4	Ndufv1	10090.ENSMUSP00000023514	10090.ENSMUSP00000042967	0	0.923	0.900	0	0.992
Ndufb4	mt-Nd5	10090.ENSMUSP00000023514	10090.ENSMUSP00000081001	0	0.930	0.900	0	0.992
Ndufb4	Ndufb6	10090.ENSMUSP00000023514	10090.ENSMUSP00000092746	0	0.843	0.900	0.735	0.995
Ndufb4	mt-Nd4	10090.ENSMUSP00000023514	10090.ENSMUSP00000081000	0	0.930	0.900	0.462	0.995
Ndufb4	Ndufc2	10090.ENSMUSP00000023514	10090.ENSMUSP00000032882	0	0.954	0.900	0.264	0.996
Ndufb6	Uqcr11	10090.ENSMUSP00000092746	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufb6	Ndufs6	10090.ENSMUSP00000092746	10090.ENSMUSP00000022097	0	0.899	0.900	0.353	0.992
Ndufb6	Ndufs4	10090.ENSMUSP00000092746	10090.ENSMUSP00000022286	0	0.879	0.900	0.114	0.988
Ndufb6	Ndufb9	10090.ENSMUSP00000092746	10090.ENSMUSP00000022980	0	0.935	0.900	0	0.993
Ndufb6	Ndufb8	10090.ENSMUSP00000092746	10090.ENSMUSP00000026222	0	0.834	0.900	0.392	0.989
Ndufb6	Ndufc2	10090.ENSMUSP00000092746	10090.ENSMUSP00000032882	0	0.883	0.900	0.178	0.989
Ndufb6	Ndufb7	10090.ENSMUSP00000092746	10090.ENSMUSP00000037341	0	0.961	0.900	0.361	0.997
Ndufb6	Ndufc1	10090.ENSMUSP00000092746	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufb6	Ndufv1	10090.ENSMUSP00000092746	10090.ENSMUSP00000042967	0	0.885	0.900	0.620	0.995
Ndufb6	Ndufv3	10090.ENSMUSP00000092746	10090.ENSMUSP00000049000	0	0.905	0.900	0	0.990
Ndufb6	Uqcrq	10090.ENSMUSP00000092746	10090.ENSMUSP00000053145	0	0.487	0	0	0.487
Ndufb6	Uqcr10	10090.ENSMUSP00000092746	10090.ENSMUSP00000054856	0	0.487	0	0	0.487
Ndufb6	mt-Nd1	10090.ENSMUSP00000092746	10090.ENSMUSP00000080991	0	0.823	0.900	0	0.981
Ndufb6	mt-Nd2	10090.ENSMUSP00000092746	10090.ENSMUSP00000080992	0	0.843	0.900	0.176	0.986
Ndufb6	mt-Co1	10090.ENSMUSP00000092746	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufb6	mt-Co3	10090.ENSMUSP00000092746	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufb6	mt-Nd3	10090.ENSMUSP00000092746	10090.ENSMUSP00000080998	0	0.843	0.900	0	0.983
Ndufb6	mt-Nd4	10090.ENSMUSP00000092746	10090.ENSMUSP00000081000	0	0.929	0.900	0.194	0.993
Ndufb6	mt-Nd5	10090.ENSMUSP00000092746	10090.ENSMUSP00000081001	0	0.930	0.900	0.469	0.996
Ndufb6	mt-Nd6	10090.ENSMUSP00000092746	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufb6	mt-Cytb	10090.ENSMUSP00000092746	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufb6	Ndufs5	10090.ENSMUSP00000092746	10090.ENSMUSP00000101813	0	0.921	0.720	0	0.977
Ndufb6	Ndufs8	10090.ENSMUSP00000092746	10090.ENSMUSP00000158541	0	0.858	0.900	0	0.985
